Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
bmcv,E03_IF,U_5R_best,relocateBeforeDummy,feasible,95,0,17,315,1.00
bmcv,E03_IF,U_5R_best,cross,infeasible,95,6,37,738,1.00
bmcv,E03_IF,U_5R_best,cross,feasible,95,0,10,248,1.00
bmcv,E03_IF,U_5R_best,exchange,infeasible,95,0,10,1250,1.00
bmcv,E03_IF,U_5R_best,exchange,feasible,95,0,11,2885,1.00
bmcv,E03_IF,U_5R_best,crossAtDummy,infeasible,95,16,25,163,1.00
bmcv,E03_IF,U_5R_best,crossAtDummy,feasible,95,0,8,18,1.00
bmcv,E04_IF,U_5R_best,relocate,infeasible,155,10,45,7477,1.00
bmcv,E04_IF,U_5R_best,relocate,feasible,155,0,32,4004,1.00
bmcv,E04_IF,U_5R_best,exchange,infeasible,155,6,7,6307,1.00
bmcv,E04_IF,U_5R_best,exchange,feasible,155,0,8,5104,1.00
bmcv,E04_IF,U_5R_best,relocateBeforeDummy,infeasible,155,6,31,833,1.00
bmcv,E04_IF,U_5R_best,relocateBeforeDummy,feasible,155,1,12,485,1.00
bmcv,E04_IF,U_5R_best,crossAtDummy,infeasible,155,66,71,524,1.00
bmcv,E04_IF,U_5R_best,crossAtDummy,feasible,155,0,3,20,1.00
bmcv,E04_IF,U_5R_best,cross,infeasible,155,14,108,2471,1.00
bmcv,E04_IF,U_5R_best,cross,feasible,155,0,5,260,1.00
bmcv,E04_IF,IM_best,relocate,infeasible,155,0,40,7398,1.00
bmcv,E04_IF,IM_best,relocate,feasible,155,0,28,4102,1.00
bmcv,E04_IF,IM_best,relocateBeforeDummy,infeasible,155,0,18,872,1.00
bmcv,E04_IF,IM_best,relocateBeforeDummy,feasible,155,0,6,472,1.00
bmcv,E04_IF,IM_best,crossAtDummy,infeasible,155,42,62,548,1.00
bmcv,E04_IF,IM_best,crossAtDummy,feasible,155,0,4,28,1.00
bmcv,E04_IF,IM_best,exchange,infeasible,155,0,5,6079,1.00
bmcv,E04_IF,IM_best,exchange,feasible,155,0,15,5333,1.00
bmcv,E04_IF,IM_best,cross,infeasible,155,13,103,2416,1.00
bmcv,E04_IF,IM_best,cross,feasible,155,0,5,321,1.00
bmcv,E04_IF,PS_5R_best,relocate,infeasible,155,6,30,5956,1.00
bmcv,E04_IF,PS_5R_best,relocate,feasible,155,0,31,5545,1.00
bmcv,E04_IF,PS_5R_best,relocateBeforeDummy,infeasible,155,2,19,735,1.00
bmcv,E04_IF,PS_5R_best,relocateBeforeDummy,feasible,155,0,39,573,1.00
bmcv,E04_IF,PS_5R_best,crossAtDummy,infeasible,155,49,94,497,1.00
bmcv,E04_IF,PS_5R_best,crossAtDummy,feasible,155,0,4,40,1.00
bmcv,E04_IF,PS_5R_best,exchange,infeasible,155,2,9,5433,1.00
bmcv,E04_IF,PS_5R_best,exchange,feasible,155,1,5,5982,1.00
bmcv,E04_IF,PS_5R_best,cross,infeasible,155,12,88,2448,1.00
bmcv,E04_IF,PS_5R_best,cross,feasible,155,0,9,301,1.00
bmcv,E05_IF,U_5R_best,relocate,infeasible,123,7,36,5029,1.00
bmcv,E05_IF,U_5R_best,relocate,feasible,123,1,33,2110,1.00
bmcv,E05_IF,U_5R_best,exchange,infeasible,123,2,8,3794,1.00
bmcv,E05_IF,U_5R_best,exchange,feasible,123,4,11,3293,1.00
bmcv,E05_IF,U_5R_best,relocateBeforeDummy,infeasible,123,3,31,682,1.00
bmcv,E05_IF,U_5R_best,relocateBeforeDummy,feasible,123,2,11,351,1.00
bmcv,E05_IF,U_5R_best,crossAtDummy,infeasible,123,58,62,376,1.00
bmcv,E05_IF,U_5R_best,crossAtDummy,feasible,123,0,0,44,1.00
bmcv,E05_IF,U_5R_best,cross,infeasible,123,5,83,1456,1.00
bmcv,E05_IF,U_5R_best,cross,feasible,123,0,8,226,1.00
bmcv,E05_IF,IM_best,relocate,infeasible,123,0,32,5646,1.00
bmcv,E05_IF,IM_best,relocate,feasible,123,0,17,1521,1.00
bmcv,E05_IF,IM_best,relocateBeforeDummy,infeasible,123,1,19,754,1.00
bmcv,E05_IF,IM_best,relocateBeforeDummy,feasible,123,0,6,300,1.00
bmcv,E05_IF,IM_best,crossAtDummy,infeasible,123,63,43,397,1.00
bmcv,E05_IF,IM_best,crossAtDummy,feasible,123,0,2,35,1.00
bmcv,E05_IF,IM_best,exchange,infeasible,123,0,6,4478,1.00
bmcv,E05_IF,IM_best,exchange,feasible,123,0,5,2623,1.00
bmcv,E05_IF,IM_best,cross,infeasible,123,12,78,1508,1.00
bmcv,E05_IF,IM_best,cross,feasible,123,0,7,173,1.00
bmcv,E05_IF,PS_5R_best,relocate,infeasible,123,8,34,5384,1.00
bmcv,E05_IF,PS_5R_best,relocate,feasible,123,0,16,1774,1.00
bmcv,E05_IF,PS_5R_best,relocateBeforeDummy,infeasible,123,3,36,699,1.00
bmcv,E05_IF,PS_5R_best,relocateBeforeDummy,feasible,123,0,18,324,1.00
bmcv,E05_IF,PS_5R_best,crossAtDummy,infeasible,123,62,73,350,1.00
bmcv,E05_IF,PS_5R_best,crossAtDummy,feasible,123,0,2,53,1.00
bmcv,E05_IF,PS_5R_best,exchange,infeasible,123,4,19,4481,1.00
bmcv,E05_IF,PS_5R_best,exchange,feasible,123,0,4,2604,1.00
bmcv,E05_IF,PS_5R_best,cross,infeasible,123,4,77,1530,1.00
bmcv,E05_IF,PS_5R_best,cross,feasible,123,0,8,159,1.00
bmcv,E06_IF,IM_best,relocate,infeasible,87,1,13,1760,1.00
bmcv,E06_IF,IM_best,relocate,feasible,87,0,20,1742,1.00
bmcv,E06_IF,IM_best,exchange,infeasible,87,0,3,1297,1.00
bmcv,E06_IF,IM_best,exchange,feasible,87,0,10,2150,1.00
bmcv,E06_IF,IM_best,relocateBeforeDummy,infeasible,87,0,11,193,1.00
bmcv,E06_IF,IM_best,relocateBeforeDummy,feasible,87,0,7,209,1.00
bmcv,E06_IF,IM_best,crossAtDummy,infeasible,87,10,27,157,1.00
bmcv,E06_IF,IM_best,crossAtDummy,feasible,87,0,1,15,1.00
bmcv,E06_IF,IM_best,cross,infeasible,87,1,34,726,1.00
bmcv,E06_IF,IM_best,cross,feasible,87,0,7,97,1.00
bmcv,E06_IF,U_5R_best,relocate,infeasible,87,0,3,1641,1.00
bmcv,E06_IF,U_5R_best,relocate,feasible,87,0,15,1877,1.00
bmcv,E06_IF,U_5R_best,exchange,infeasible,87,0,1,983,1.00
bmcv,E06_IF,U_5R_best,exchange,feasible,87,0,3,2473,1.00
bmcv,E06_IF,U_5R_best,relocateBeforeDummy,infeasible,87,0,1,205,1.00
bmcv,E06_IF,U_5R_best,relocateBeforeDummy,feasible,87,0,6,208,1.00
bmcv,E06_IF,U_5R_best,crossAtDummy,infeasible,87,12,17,167,1.00
bmcv,E06_IF,U_5R_best,crossAtDummy,feasible,87,0,3,11,1.00
bmcv,E06_IF,U_5R_best,cross,infeasible,87,2,32,713,1.00
bmcv,E06_IF,U_5R_best,cross,feasible,87,0,3,115,1.00
bmcv,E06_IF,PS_5R_best,relocate,infeasible,87,0,12,1662,1.00
bmcv,E06_IF,PS_5R_best,relocate,feasible,87,0,28,1834,1.00
bmcv,E06_IF,PS_5R_best,relocateBeforeDummy,infeasible,87,2,12,188,1.00
bmcv,E06_IF,PS_5R_best,relocateBeforeDummy,feasible,87,0,15,203,1.00
bmcv,E06_IF,PS_5R_best,cross,infeasible,87,1,43,707,1.00
bmcv,E06_IF,PS_5R_best,cross,feasible,87,0,4,110,1.00
bmcv,E06_IF,PS_5R_best,exchange,infeasible,87,0,2,1066,1.00
bmcv,E06_IF,PS_5R_best,exchange,feasible,87,0,9,2383,1.00
bmcv,E06_IF,PS_5R_best,crossAtDummy,infeasible,87,17,30,148,1.00
bmcv,E06_IF,PS_5R_best,crossAtDummy,feasible,87,0,5,10,1.00
bmcv,E07_IF,IM_best,relocate,infeasible,101,23,30,3451,1.00
bmcv,E07_IF,IM_best,relocate,feasible,101,0,25,1287,1.00
bmcv,E07_IF,IM_best,relocateBeforeDummy,infeasible,101,6,8,532,1.00
bmcv,E07_IF,IM_best,relocateBeforeDummy,feasible,101,0,3,235,1.00
bmcv,E07_IF,IM_best,crossAtDummy,infeasible,101,32,53,283,1.00
bmcv,E07_IF,IM_best,crossAtDummy,feasible,101,0,1,23,1.00
bmcv,E07_IF,IM_best,exchange,infeasible,101,11,16,3273,1.00
bmcv,E07_IF,IM_best,exchange,feasible,101,0,4,1428,1.00
bmcv,E07_IF,IM_best,cross,infeasible,101,9,74,998,1.00
bmcv,E07_IF,IM_best,cross,feasible,101,0,4,98,1.00
bmcv,E07_IF,PS_5R_best,relocate,infeasible,101,12,31,3097,1.00
bmcv,E07_IF,PS_5R_best,relocate,feasible,101,0,17,1659,1.00
bmcv,E07_IF,PS_5R_best,relocateBeforeDummy,infeasible,101,7,16,487,1.00
bmcv,E07_IF,PS_5R_best,relocateBeforeDummy,feasible,101,1,14,259,1.00
bmcv,E07_IF,PS_5R_best,crossAtDummy,infeasible,101,41,65,276,1.00
bmcv,E07_IF,PS_5R_best,crossAtDummy,feasible,101,0,0,10,1.00
bmcv,E07_IF,PS_5R_best,exchange,infeasible,101,4,8,2928,1.00
bmcv,E07_IF,PS_5R_best,exchange,feasible,101,0,2,1790,1.00
bmcv,E07_IF,PS_5R_best,cross,infeasible,101,5,61,983,1.00
bmcv,E07_IF,PS_5R_best,cross,feasible,101,0,7,127,1.00
bmcv,E07_IF,U_5R_best,relocate,infeasible,101,2,28,3110,1.00
bmcv,E07_IF,U_5R_best,relocate,feasible,101,0,31,1645,1.00
bmcv,E07_IF,U_5R_best,relocateBeforeDummy,infeasible,101,2,17,497,1.00
bmcv,E07_IF,U_5R_best,relocateBeforeDummy,feasible,101,0,10,258,1.00
bmcv,E07_IF,U_5R_best,crossAtDummy,infeasible,101,42,53,282,1.00
bmcv,E07_IF,U_5R_best,crossAtDummy,feasible,101,0,2,13,1.00
bmcv,E07_IF,U_5R_best,exchange,infeasible,101,0,2,2958,1.00
bmcv,E07_IF,U_5R_best,exchange,feasible,101,0,11,1761,1.00
bmcv,E07_IF,U_5R_best,cross,infeasible,101,2,79,986,1.00
bmcv,E07_IF,U_5R_best,cross,feasible,101,0,1,115,1.00
bmcv,E08_IF,IM_best,cross,infeasible,119,14,81,1429,1.00
bmcv,E08_IF,IM_best,cross,feasible,119,0,4,133,1.00
bmcv,E08_IF,IM_best,relocate,infeasible,119,15,50,5173,1.00
bmcv,E08_IF,IM_best,relocate,feasible,119,0,21,1485,1.00
bmcv,E08_IF,IM_best,relocateBeforeDummy,infeasible,119,4,20,766,1.00
bmcv,E08_IF,IM_best,relocateBeforeDummy,feasible,119,0,2,252,1.00
bmcv,E08_IF,IM_best,crossAtDummy,infeasible,119,51,53,398,1.00
bmcv,E08_IF,IM_best,crossAtDummy,feasible,119,0,1,19,1.00
bmcv,E08_IF,IM_best,exchange,infeasible,119,11,22,4511,1.00
bmcv,E08_IF,IM_best,exchange,feasible,119,0,16,2084,1.00
bmcv,E08_IF,PS_5R_best,cross,infeasible,119,8,85,1394,1.00
bmcv,E08_IF,PS_5R_best,cross,feasible,119,0,8,166,1.00
bmcv,E08_IF,PS_5R_best,relocate,infeasible,119,41,50,4791,1.00
bmcv,E08_IF,PS_5R_best,relocate,feasible,119,0,25,1837,1.00
bmcv,E08_IF,PS_5R_best,relocateBeforeDummy,infeasible,119,17,35,712,1.00
bmcv,E08_IF,PS_5R_best,relocateBeforeDummy,feasible,119,0,27,253,1.00
bmcv,E08_IF,PS_5R_best,crossAtDummy,infeasible,119,71,82,357,1.00
bmcv,E08_IF,PS_5R_best,crossAtDummy,feasible,119,0,1,11,1.00
bmcv,E08_IF,PS_5R_best,exchange,infeasible,119,7,11,4046,1.00
bmcv,E08_IF,PS_5R_best,exchange,feasible,119,0,13,2567,1.00
bmcv,E08_IF,U_5R_best,relocate,infeasible,119,26,27,3671,1.00
bmcv,E08_IF,U_5R_best,relocate,feasible,119,1,39,2982,1.00
bmcv,E08_IF,U_5R_best,relocateBeforeDummy,infeasible,119,20,18,518,1.00
bmcv,E08_IF,U_5R_best,relocateBeforeDummy,feasible,119,1,31,572,1.00
bmcv,E08_IF,U_5R_best,crossAtDummy,infeasible,119,80,57,358,1.00
bmcv,E08_IF,U_5R_best,crossAtDummy,feasible,119,0,11,74,1.00
bmcv,E08_IF,U_5R_best,exchange,infeasible,119,2,8,3354,1.00
bmcv,E08_IF,U_5R_best,exchange,feasible,119,0,6,3278,1.00
bmcv,E08_IF,U_5R_best,cross,infeasible,119,7,84,1306,1.00
bmcv,E08_IF,U_5R_best,cross,feasible,119,0,12,253,1.00
bmcv,E09_IF,PS_5R_best,cross,infeasible,207,27,193,4852,1.00
bmcv,E09_IF,PS_5R_best,cross,feasible,207,0,2,88,1.00
bmcv,E09_IF,PS_5R_best,relocate,infeasible,207,53,120,18723,1.00
bmcv,E09_IF,PS_5R_best,relocate,feasible,207,0,15,1919,1.00
bmcv,E09_IF,PS_5R_best,relocateBeforeDummy,infeasible,207,14,60,2128,1.00
bmcv,E09_IF,PS_5R_best,relocateBeforeDummy,feasible,207,0,6,240,1.00
bmcv,E09_IF,PS_5R_best,crossAtDummy,infeasible,207,89,142,988,1.00
bmcv,E09_IF,PS_5R_best,crossAtDummy,feasible,207,0,0,5,1.00
bmcv,E09_IF,PS_5R_best,exchange,infeasible,207,24,38,17166,1.00
bmcv,E09_IF,PS_5R_best,exchange,feasible,207,0,10,3410,1.00
bmcv,E09_IF,IM_best,relocate,infeasible,207,6,57,12495,1.00
bmcv,E09_IF,IM_best,relocate,feasible,207,0,38,8236,1.00
bmcv,E09_IF,IM_best,exchange,infeasible,207,0,18,11526,1.00
bmcv,E09_IF,IM_best,exchange,feasible,207,1,19,9088,1.00
bmcv,E09_IF,IM_best,relocateBeforeDummy,infeasible,207,2,21,1505,1.00
bmcv,E09_IF,IM_best,relocateBeforeDummy,feasible,207,0,18,1106,1.00
bmcv,E09_IF,IM_best,cross,infeasible,207,23,173,4253,1.00
bmcv,E09_IF,IM_best,cross,feasible,207,0,12,702,1.00
bmcv,E09_IF,IM_best,crossAtDummy,infeasible,207,114,107,1013,1.00
bmcv,E09_IF,IM_best,crossAtDummy,feasible,207,0,4,88,1.00
bmcv,E09_IF,U_5R_best,relocate,infeasible,207,7,32,12063,1.00
bmcv,E09_IF,U_5R_best,relocate,feasible,207,0,64,8666,1.00
bmcv,E09_IF,U_5R_best,exchange,infeasible,207,4,4,11484,1.00
bmcv,E09_IF,U_5R_best,exchange,feasible,207,0,8,9152,1.00
bmcv,E09_IF,U_5R_best,relocateBeforeDummy,infeasible,207,0,15,1339,1.00
bmcv,E09_IF,U_5R_best,relocateBeforeDummy,feasible,207,0,41,1257,1.00
bmcv,E09_IF,U_5R_best,crossAtDummy,infeasible,207,127,135,988,1.00
bmcv,E09_IF,U_5R_best,crossAtDummy,feasible,207,0,1,75,1.00
bmcv,E09_IF,U_5R_best,cross,infeasible,207,14,180,4319,1.00
bmcv,E09_IF,U_5R_best,cross,feasible,207,0,24,626,1.00
bmcv,E10_IF,PS_5R_best,relocate,infeasible,99,1,11,3350,1.00
bmcv,E10_IF,PS_5R_best,relocate,feasible,99,0,15,1243,1.00
bmcv,E10_IF,PS_5R_best,relocateBeforeDummy,infeasible,99,3,17,418,1.00
bmcv,E10_IF,PS_5R_best,relocateBeforeDummy,feasible,99,0,14,220,1.00
bmcv,E10_IF,PS_5R_best,crossAtDummy,infeasible,99,27,54,234,1.00
bmcv,E10_IF,PS_5R_best,crossAtDummy,feasible,99,0,0,21,1.00
bmcv,E10_IF,PS_5R_best,exchange,infeasible,99,0,4,2640,1.00
bmcv,E10_IF,PS_5R_best,exchange,feasible,99,0,8,1884,1.00
bmcv,E10_IF,PS_5R_best,cross,infeasible,99,1,40,975,1.00
bmcv,E10_IF,PS_5R_best,cross,feasible,99,0,1,117,1.00
bmcv,E10_IF,U_5R_best,relocate,infeasible,99,6,24,2304,1.00
bmcv,E10_IF,U_5R_best,relocate,feasible,99,0,23,2263,1.00
bmcv,E10_IF,U_5R_best,exchange,infeasible,99,2,12,1286,1.00
bmcv,E10_IF,U_5R_best,exchange,feasible,99,0,8,3228,1.00
bmcv,E10_IF,U_5R_best,relocateBeforeDummy,infeasible,99,2,11,347,1.00
bmcv,E10_IF,U_5R_best,relocateBeforeDummy,feasible,99,0,10,302,1.00
bmcv,E10_IF,U_5R_best,crossAtDummy,infeasible,99,28,40,250,1.00
bmcv,E10_IF,U_5R_best,crossAtDummy,feasible,99,0,1,17,1.00
bmcv,E10_IF,U_5R_best,cross,infeasible,99,10,50,878,1.00
bmcv,E10_IF,U_5R_best,cross,feasible,99,0,9,187,1.00
bmcv,E10_IF,IM_best,relocate,infeasible,99,6,33,3529,1.00
bmcv,E10_IF,IM_best,relocate,feasible,99,1,17,1034,1.00
bmcv,E10_IF,IM_best,relocateBeforeDummy,infeasible,99,4,15,459,1.00
bmcv,E10_IF,IM_best,relocateBeforeDummy,feasible,99,0,1,193,1.00
bmcv,E10_IF,IM_best,crossAtDummy,infeasible,99,25,40,250,1.00
bmcv,E10_IF,IM_best,crossAtDummy,feasible,99,0,0,21,1.00
bmcv,E10_IF,IM_best,exchange,infeasible,99,3,7,3014,1.00
bmcv,E10_IF,IM_best,exchange,feasible,99,0,7,1505,1.00
bmcv,E10_IF,IM_best,cross,infeasible,99,8,57,938,1.00
bmcv,E10_IF,IM_best,cross,feasible,99,0,0,131,1.00
bmcv,E11_IF,PS_5R_best,relocate,infeasible,189,23,43,12272,1.00
bmcv,E11_IF,PS_5R_best,relocate,feasible,189,0,48,4930,1.00
bmcv,E11_IF,PS_5R_best,exchange,infeasible,189,7,29,11144,1.00
bmcv,E11_IF,PS_5R_best,exchange,feasible,189,0,12,5956,1.00
bmcv,E11_IF,PS_5R_best,relocateBeforeDummy,infeasible,189,8,45,1185,1.00
bmcv,E11_IF,PS_5R_best,relocateBeforeDummy,feasible,189,1,21,600,1.00
bmcv,E11_IF,PS_5R_best,crossAtDummy,infeasible,189,67,100,703,1.00
bmcv,E11_IF,PS_5R_best,crossAtDummy,feasible,189,0,2,58,1.00
bmcv,E11_IF,PS_5R_best,cross,infeasible,189,12,109,3724,1.00
bmcv,E11_IF,PS_5R_best,cross,feasible,189,0,10,432,1.00
bmcv,E11_IF,IM_best,relocate,infeasible,189,4,64,10028,1.00
bmcv,E11_IF,IM_best,relocate,feasible,189,0,30,7190,1.00
bmcv,E11_IF,IM_best,relocateBeforeDummy,infeasible,189,2,18,1044,1.00
bmcv,E11_IF,IM_best,relocateBeforeDummy,feasible,189,0,13,783,1.00
bmcv,E11_IF,IM_best,crossAtDummy,infeasible,189,82,59,706,1.00
bmcv,E11_IF,IM_best,crossAtDummy,feasible,189,0,7,76,1.00
bmcv,E11_IF,IM_best,exchange,infeasible,189,0,16,8792,1.00
bmcv,E11_IF,IM_best,exchange,feasible,189,0,16,8324,1.00
bmcv,E11_IF,IM_best,cross,infeasible,189,21,138,3652,1.00
bmcv,E11_IF,IM_best,cross,feasible,189,0,9,467,1.00
bmcv,E11_IF,U_5R_best,relocate,infeasible,189,6,47,9645,1.00
bmcv,E11_IF,U_5R_best,relocate,feasible,189,2,32,7584,1.00
bmcv,E11_IF,U_5R_best,relocateBeforeDummy,infeasible,189,6,38,1082,1.00
bmcv,E11_IF,U_5R_best,relocateBeforeDummy,feasible,189,2,21,711,1.00
bmcv,E11_IF,U_5R_best,crossAtDummy,infeasible,189,76,93,722,1.00
bmcv,E11_IF,U_5R_best,crossAtDummy,feasible,189,0,2,37,1.00
bmcv,E11_IF,U_5R_best,exchange,infeasible,189,4,4,7724,1.00
bmcv,E11_IF,U_5R_best,exchange,feasible,189,3,5,9408,1.00
bmcv,E11_IF,U_5R_best,cross,infeasible,189,7,118,3575,1.00
bmcv,E11_IF,U_5R_best,cross,feasible,189,0,8,579,1.00
bmcv,E12_IF,IM_best,relocate,infeasible,135,2,30,5604,1.00
bmcv,E12_IF,IM_best,relocate,feasible,135,0,19,3073,1.00
bmcv,E12_IF,IM_best,relocateBeforeDummy,infeasible,135,2,16,708,1.00
bmcv,E12_IF,IM_best,relocateBeforeDummy,feasible,135,0,3,459,1.00
bmcv,E12_IF,IM_best,crossAtDummy,infeasible,135,28,76,429,1.00
bmcv,E12_IF,IM_best,crossAtDummy,feasible,135,0,3,58,1.00
bmcv,E12_IF,IM_best,exchange,infeasible,135,0,8,5172,1.00
bmcv,E12_IF,IM_best,exchange,feasible,135,0,2,3430,1.00
bmcv,E12_IF,IM_best,cross,infeasible,135,14,84,1798,1.00
bmcv,E12_IF,IM_best,cross,feasible,135,0,8,249,1.00
bmcv,E12_IF,PS_5R_best,relocate,infeasible,135,3,35,5596,1.00
bmcv,E12_IF,PS_5R_best,relocate,feasible,135,0,11,3083,1.00
bmcv,E12_IF,PS_5R_best,relocateBeforeDummy,infeasible,135,3,25,642,1.00
bmcv,E12_IF,PS_5R_best,relocateBeforeDummy,feasible,135,0,20,498,1.00
bmcv,E12_IF,PS_5R_best,crossAtDummy,infeasible,135,37,95,401,1.00
bmcv,E12_IF,PS_5R_best,crossAtDummy,feasible,135,0,1,60,1.00
bmcv,E12_IF,PS_5R_best,exchange,infeasible,135,0,7,5573,1.00
bmcv,E12_IF,PS_5R_best,exchange,feasible,135,0,9,3023,1.00
bmcv,E12_IF,PS_5R_best,cross,infeasible,135,4,76,1857,1.00
bmcv,E12_IF,PS_5R_best,cross,feasible,135,0,8,208,1.00
bmcv,E12_IF,U_5R_best,relocate,infeasible,135,3,26,4701,1.00
bmcv,E12_IF,U_5R_best,relocate,feasible,135,0,23,3975,1.00
bmcv,E12_IF,U_5R_best,relocateBeforeDummy,infeasible,135,2,22,630,1.00
bmcv,E12_IF,U_5R_best,relocateBeforeDummy,feasible,135,0,16,518,1.00
bmcv,E12_IF,U_5R_best,crossAtDummy,infeasible,135,50,84,414,1.00
bmcv,E12_IF,U_5R_best,crossAtDummy,feasible,135,0,5,41,1.00
bmcv,E12_IF,U_5R_best,exchange,infeasible,135,0,9,4063,1.00
bmcv,E12_IF,U_5R_best,exchange,feasible,135,1,2,4537,1.00
bmcv,E12_IF,U_5R_best,cross,infeasible,135,2,98,1756,1.00
bmcv,E12_IF,U_5R_best,cross,feasible,135,0,5,292,1.00
bmcv,E13_IF,IM_best,relocate,infeasible,105,15,42,3841,1.00
bmcv,E13_IF,IM_best,relocate,feasible,105,0,25,1291,1.00
bmcv,E13_IF,IM_best,relocateBeforeDummy,infeasible,105,11,30,495,1.00
bmcv,E13_IF,IM_best,relocateBeforeDummy,feasible,105,0,1,177,1.00
bmcv,E13_IF,IM_best,crossAtDummy,infeasible,105,39,50,256,1.00
bmcv,E13_IF,IM_best,crossAtDummy,feasible,105,0,0,12,1.00
bmcv,E13_IF,IM_best,exchange,infeasible,105,0,14,3082,1.00
bmcv,E13_IF,IM_best,exchange,feasible,105,0,12,2016,1.00
bmcv,E13_IF,IM_best,cross,infeasible,105,10,80,1084,1.00
bmcv,E13_IF,IM_best,cross,feasible,105,0,1,106,1.00
bmcv,E13_IF,PS_5R_best,crossAtDummy,infeasible,105,37,59,248,1.00
bmcv,E13_IF,PS_5R_best,crossAtDummy,feasible,105,0,2,11,1.00
bmcv,E13_IF,PS_5R_best,relocate,infeasible,105,20,39,3809,1.00
bmcv,E13_IF,PS_5R_best,relocate,feasible,105,0,15,1331,1.00
bmcv,E13_IF,PS_5R_best,relocateBeforeDummy,infeasible,105,2,27,495,1.00
bmcv,E13_IF,PS_5R_best,relocateBeforeDummy,feasible,105,0,17,173,1.00
bmcv,E13_IF,PS_5R_best,cross,infeasible,105,5,65,1126,1.00
bmcv,E13_IF,PS_5R_best,cross,feasible,105,0,5,80,1.00
bmcv,E13_IF,PS_5R_best,exchange,infeasible,105,9,11,3064,1.00
bmcv,E13_IF,PS_5R_best,exchange,feasible,105,0,25,2015,1.00
bmcv,E13_IF,U_5R_best,relocate,infeasible,105,9,41,3670,1.00
bmcv,E13_IF,U_5R_best,relocate,feasible,105,0,24,1470,1.00
bmcv,E13_IF,U_5R_best,exchange,infeasible,105,16,12,2872,1.00
bmcv,E13_IF,U_5R_best,exchange,feasible,105,0,19,2205,1.00
bmcv,E13_IF,U_5R_best,relocateBeforeDummy,infeasible,105,6,36,480,1.00
bmcv,E13_IF,U_5R_best,relocateBeforeDummy,feasible,105,0,12,180,1.00
bmcv,E13_IF,U_5R_best,crossAtDummy,infeasible,105,44,64,245,1.00
bmcv,E13_IF,U_5R_best,crossAtDummy,feasible,105,0,0,4,1.00
bmcv,E13_IF,U_5R_best,cross,infeasible,105,5,77,1082,1.00
bmcv,E13_IF,U_5R_best,cross,feasible,105,0,6,111,1.00
bmcv,E14_IF,IM_best,relocate,infeasible,111,6,34,3476,1.00
bmcv,E14_IF,IM_best,relocate,feasible,111,0,29,2303,1.00
bmcv,E14_IF,IM_best,relocateBeforeDummy,infeasible,111,4,16,510,1.00
bmcv,E14_IF,IM_best,relocateBeforeDummy,feasible,111,0,7,435,1.00
bmcv,E14_IF,IM_best,crossAtDummy,infeasible,111,37,51,326,1.00
bmcv,E14_IF,IM_best,crossAtDummy,feasible,111,0,3,69,1.00
bmcv,E14_IF,IM_best,exchange,infeasible,111,2,4,3326,1.00
bmcv,E14_IF,IM_best,exchange,feasible,111,1,19,2404,1.00
bmcv,E14_IF,IM_best,cross,infeasible,111,8,81,1172,1.00
bmcv,E14_IF,IM_best,cross,feasible,111,0,3,175,1.00
bmcv,E14_IF,PS_5R_best,cross,infeasible,111,4,64,1257,1.00
bmcv,E14_IF,PS_5R_best,cross,feasible,111,0,5,108,1.00
bmcv,E14_IF,PS_5R_best,relocateBeforeDummy,infeasible,111,4,15,595,1.00
bmcv,E14_IF,PS_5R_best,relocateBeforeDummy,feasible,111,2,16,232,1.00
bmcv,E14_IF,PS_5R_best,relocate,infeasible,111,1,29,4074,1.00
bmcv,E14_IF,PS_5R_best,relocate,feasible,111,0,11,1731,1.00
bmcv,E14_IF,PS_5R_best,crossAtDummy,infeasible,111,28,73,315,1.00
bmcv,E14_IF,PS_5R_best,crossAtDummy,feasible,111,0,1,15,1.00
bmcv,E14_IF,PS_5R_best,exchange,infeasible,111,3,8,3733,1.00
bmcv,E14_IF,PS_5R_best,exchange,feasible,111,0,1,2007,1.00
bmcv,E14_IF,U_5R_best,relocate,infeasible,111,28,24,2532,1.00
bmcv,E14_IF,U_5R_best,relocate,feasible,111,3,53,3208,1.00
bmcv,E14_IF,U_5R_best,relocateBeforeDummy,infeasible,111,14,18,334,1.00
bmcv,E14_IF,U_5R_best,relocateBeforeDummy,feasible,111,0,23,583,1.00
bmcv,E14_IF,U_5R_best,crossAtDummy,infeasible,111,51,62,336,1.00
bmcv,E14_IF,U_5R_best,crossAtDummy,feasible,111,0,7,30,1.00
bmcv,E14_IF,U_5R_best,exchange,infeasible,111,0,6,2506,1.00
bmcv,E14_IF,U_5R_best,exchange,feasible,111,3,29,3212,1.00
bmcv,E14_IF,U_5R_best,cross,infeasible,111,9,80,1033,1.00
bmcv,E14_IF,U_5R_best,cross,feasible,111,0,8,309,1.00
bmcv,E15_IF,PS_5R_best,relocate,infeasible,215,13,49,13626,1.00
bmcv,E15_IF,PS_5R_best,relocate,feasible,215,1,32,8767,1.00
bmcv,E15_IF,PS_5R_best,relocateBeforeDummy,infeasible,215,5,39,1168,1.00
bmcv,E15_IF,PS_5R_best,relocateBeforeDummy,feasible,215,3,33,660,1.00
bmcv,E15_IF,PS_5R_best,crossAtDummy,infeasible,215,47,136,749,1.00
